"Region-2
County-3
District-4",Type,School,FacilityName,Address,City,Zip,GradeServed,lat,lng
150162990,25,2361,Mount Greenwood Elem School,10841 S Homan Ave,Chicago,60655 2611,K-8,41.696228,-87.70579
150162990,25,2362,Mount Vernon Elem School,10540 S Morgan St,Chicago,60643 3098,P-8,41.702485,-87.647714
150162990,25,2363,Mozart Elem School,2200 N Hamlin Ave,Chicago,60647 2222,P-8,41.921034,-87.721777
150162990,25,2365,Murphy Elem School,3539 W Grace St,Chicago,60618 4237,P-8,41.950011,-87.716596
150162990,25,2366,Murray Elem Language Academy,5335 S Kenwood Ave,Chicago,60615 5393,K-8,41.798384,-87.59325
150162990,25,2367,Brown R Elem Community Acad,12607 S Union Ave,Chicago,60628 7021,P-8,41.664994,-87.63892
150162990,25,2368,Nash Elem School,4837 W Erie St,Chicago,60644 1720,P-8,41.892102,-87.747468
150162990,25,2369,Neil Elem School,8555 S Michigan Ave,Chicago,60619 5687,P-8,41.739053,-87.620914
150162990,25,236C,Chicago Collegiate Charter School,11816 S Indiana Ave,Chicago,60628 6227,4-6,41.679394,-87.618012
150162990,25,2370,Nettelhorst Elem School,3252 N Broadway St,Chicago,60657 3521,P-8,41.941411,-87.64459
150162990,25,2371,Newberry Elem Math & Science Acad,700 W Willow St,Chicago,60614 5108,P-8,41.913715,-87.645951
150162990,25,2372,Carver Primary School,901 E 133rd Pl,Chicago,60827 1427,P-8,41.653062,-87.60195
150162990,25,2373,Nightingale Elem School,5250 S Rockwell St,Chicago,60632 1540,P-8,41.798313,-87.689198
150162990,25,2374,Nixon Elem School,2121 N Keeler Ave,Chicago,60639 3603,P-6,41.919314,-87.731371
150162990,25,2375,Nobel Elem School,4127 W Hirsch St,Chicago,60651 1806,P-8,41.906089,-87.729686
150162990,25,2376,Norwood Park Elem School,5900 N Nina Ave,Chicago,60631 2408,P-8,41.988228,-87.802923
150162990,25,2380,Ogden Elem School,24 W Walton St,Chicago,60610 3304,K-5,41.900071,-87.629089
150162990,25,2381,Oglesby Elem School,7646 S Green St,Chicago,60620 2854,P-8,41.755238,-87.645523
150162990,25,2382,OKeeffe Elem School,6940 S Merrill Ave,Chicago,60649 1721,P-8,41.769093,-87.572863
150162990,25,2383,Onahan Elem School,6634 W Raven St,Chicago,60631 2503,P-8,41.993857,-87.793091
150162990,25,2384,Oriole Park Elem School,5424 N Oketo Ave,Chicago,60656 1747,P-8,41.978226,-87.812096
150162990,25,2385,Piccolo Elem Specialty School,1040 N Keeler Ave,Chicago,60651 3514,P-8,41.899979,-87.731294
150162990,25,2386,Otis Elem School,525 N Armour St,Chicago,60642 6105,P-8,41.891392,-87.665674
150162990,25,2387,OToole Elem School,6550 S Seeley Ave,Chicago,60636 2500,P-8,41.774761,-87.675155
150162990,25,2389,Owen Elem Scholastic Academy,8247 S Christiana Ave,Chicago,60652 3300,K-8,41.743414,-87.70572
150162990,25,238C,Frazier Prep Acad Charter ES,3711 W Douglas Blvd,Chicago,60623 1413,P-8,41.862218,-87.717832
150162990,25,2391,Palmer Elem School,5051 N Kenneth Ave,Chicago,60630 2620,P-8,41.972693,-87.739151
150162990,25,2392,Parker Elem Community Academy,6800 S Stewart Ave,Chicago,60621 2441,P-8,41.770319,-87.635041
150162990,25,2394,Park Manor Elem School,7037 S Rhodes Ave,Chicago,60637 4617,P-8,41.7669,-87.611815
150162990,25,2395,Parkside Elem Community Academy,6938 S East End Ave,Chicago,60649 1422,P-8,41.769024,-87.583008
150162990,25,2396,Pasteur Elem School,5825 S Kostner Ave,Chicago,60629 5238,P-8,41.787205,-87.732635
150162990,25,2398,Peck Elem School,3826 W 58th St,Chicago,60629 3849,P-8,41.787964,-87.719047
150162990,25,2399,Peirce Elem Intl Studies School,1423 W Bryn Mawr Ave,Chicago,60660 4224,P-8,41.98339,-87.665445
150162990,25,239C,Horizon Sci Academy - Chatham Charter,8522 S Lafayette Ave,Chicago,60620 1308,K-8,41.740921,-87.625712
150162990,25,2400,Penn Elem School,1616 S Avers Ave,Chicago,60623 2401,P-8,41.857997,-87.721333
150162990,25,2401,Washington  H Elem School,9130 S University Ave,Chicago,60619 7922,P-8,41.728939,-87.596307
150162990,25,2402,Pershing Elem Humanities Magnet,3200 S Calumet Ave,Chicago,60616 4866,P-8,41.836432,-87.618228
150162990,25,2403,Peterson Elem School,5510 N Christiana Ave,Chicago,60625 4606,P-8,41.98141,-87.712617
150162990,25,2404,Pickard Elem School,2301 W 21st Pl,Chicago,60608 3809,P-8,41.853132,-87.683235
150162990,25,2405,Pirie Elem Fine Arts & Academic C,650 E 85th St,Chicago,60619 6112,P-6,41.740396,-87.608743
150162990,25,2406,Plamondon Elem School,2642 W 15th Pl,Chicago,60608 1703,K-8,41.860336,-87.691696
150162990,25,2409,Portage Park Elem School,5330 W Berteau Ave,Chicago,60641 1398,P-8,41.95706,-87.760419
150162990,25,240C,Horizon Sci Academy - Southwest Charter,5401 S Western Blvd,Chicago,60609 5438,K-8,41.798829,-87.683458
150162990,25,2410,Prescott Elem School,1632 W Wrightwood Ave,Chicago,60614 2268,P-8,41.928907,-87.669542
150162990,25,2412,Prussing Elem School,4650 N Menard Ave,Chicago,60630 3348,P-8,41.965359,-87.772443
150162990,25,2413,Pulaski Intl Sch of Chicago,2230 W McLean Ave,Chicago,60647 4410,P-8,41.918562,-87.683215
150162990,25,2414,Pullman Elem School,11311 S Forrestville Ave,Chicago,60628 5107,P-8,41.688818,-87.60939
150162990,25,2416,Ravenswood Elem School,4332 N Paulina St,Chicago,60613 1220,P-8,41.960338,-87.670946
150162990,25,2417,Ray Elem School,5631 S Kimbark Ave,Chicago,60637 1605,P-8,41.792733,-87.59472
150162990,25,2419,Reavis Elem Math & Sci Spec Schl,834 E 50th St,Chicago,60615 2620,P-8,41.804246,-87.605716
150162990,25,241C,Great Lakes Academy Charter ES,8401 S Saginaw Ave,Chicago,60617 2029,K-1,41.742875,-87.560017
150162990,25,2421,Reilly Elem School,3650 W School St,Chicago,60618 5358,P-8,41.941166,-87.719045
150162990,25,2422,Reinberg Elem School,3425 N Major Ave,Chicago,60634 4334,P-8,41.942982,-87.76894
150162990,25,2423,Revere Elem School,1010 E 72nd St,Chicago,60619 1398,P-8,41.764262,-87.600271
150162990,25,2426,Rogers Elem School,7345 N Washtenaw Ave,Chicago,60645 1429,P-8,42.014964,-87.697149
150162990,25,2428,Ruggles Elem School,7831 S Prairie Ave,Chicago,60619 2893,P-8,41.752319,-87.618034
150162990,25,2429,Ryder Elem Math & Sci Spec School,8716 S Wallace St,Chicago,60620 2124,P-8,41.735817,-87.638894
150162990,25,242C,Foundations College Prep Charter,1233 W 109th Pl,Chicago,60643 3706,6-7,41.695109,-87.652922
150162990,25,2434,Sauganash Elem School,6040 N Kilpatrick Ave,Chicago,60646 5816,K-8,41.990683,-87.74605
150162990,25,2435,Sawyer Elem School,5248 S Sawyer Ave,Chicago,60632 3131,K-8,41.798076,-87.705067
150162990,25,2436,Sayre Elem Language Academy,1850 N Newland Ave,Chicago,60707 3305,P-8,41.913546,-87.798737
150162990,25,2437,Ashe Elem School,8505 S Ingleside Ave,Chicago,60619 6390,K-8,41.740693,-87.60115
150162990,25,2438,Scammon Elem School,4201 W Henderson St,Chicago,60641 4627,P-8,41.94191,-87.732104
150162990,25,2442,Schmid Elem School,9755 S Greenwood Ave,Chicago,60628 1610,P-8,41.717555,-87.596915
150162990,25,2444,Schubert Elem School,2727 N Long Ave,Chicago,60639 1529,P-5,41.930367,-87.761148
150162990,25,2446,Seward Elem Communication Arts Ac,4600 S Hermitage Ave,Chicago,60609 3831,P-8,41.810239,-87.668662
150162990,25,244C,Moving Everest Charter School,416 N Laramie Ave,Chicago,60644 1906,K-1,41.887989,-87.755491
150162990,25,2451,Sheridan Elem Math & Science Acad,533 W 27th St,Chicago,60616 2574,K-8,41.844372,-87.614536
150162990,25,2452,Mireles Elem Academy,9000 S Exchange Ave,Chicago,60617 4296,P-8,41.731738,-87.552681
150162990,25,2453,Sherman Elem School,1000 W 52nd St,Chicago,60609 6012,P-8,41.799529,-87.650155
150162990,25,2454,Sherwood Elem School,245 W 57th St,Chicago,60621 4055,P-8,41.791033,-87.632301
150162990,25,2455,Shields Elem School,4250 S Rockwell St,Chicago,60632 1216,P-4,41.816507,-87.689704
150162990,25,2456,Shoesmith Elem School,1330 E 50th St,Chicago,60615 2992,K-6,41.804361,-87.593921
150162990,25,2457,Shoop Math-Sci Tech Elem Academy,11140 S Bishop St,Chicago,60643 3607,P-8,41.691442,-87.658725
150162990,25,2458,Skinner Elem School,111 S Throop St,Chicago,60607 2530,P-8,41.879151,-87.659342
150162990,25,2459,Smyser Elem School,4310 N Melvina Ave,Chicago,60634 1542,P-8,41.958787,-87.782009
150162990,25,2460,Smyth  J Elem School,1059 W 13th St,Chicago,60608 1526,P-8,41.865125,-87.673749
150162990,25,2461,Solomon Elem School,6206 N Hamlin Ave,Chicago,60659 1096,P-8,41.993825,-87.724079
150162990,25,2462,Spencer Technology Acad Elem Sch,214 N Lavergne Ave,Chicago,60644 2517,P-8,41.884568,-87.750471
150162990,25,2464,Stagg Elem School,7424 S Morgan St,Chicago,60621 1047,P-8,41.758699,-87.649254
150162990,25,2465,Stevenson Elem School,8010 S Kostner Ave,Chicago,60652 2110,P-8,41.747295,-87.731714
150162990,25,2468,Stone Elem Scholastic Academy,6239 N Leavitt St,Chicago,60659 3007,K-8,41.994469,-87.684712
150162990,25,2469,Spry Elem Community School,2400 S Marshall Blvd,Chicago,60623 4146,P-8,41.848228,-87.699132
150162990,25,2472,Stowe Elem School,3444 W Wabansia Ave,Chicago,60647 4813,P-8,41.912015,-87.712399
150162990,25,2474,Sullivan Elem School,8331 S Mackinaw Ave,Chicago,60617 2626,P-8,41.744213,-87.542896
150162990,25,2475,Sumner Elem Math & Sci Comm Acad,4320 W 5th Ave,Chicago,60624 3401,P-8,41.870979,-87.733219
150162990,25,2476,Sutherland Elem School,10015 S Leavitt St,Chicago,60643 1991,K-8,41.711654,-87.676788
150162990,25,2477,Swift Elem Specialty School,5900 N Winthrop Ave,Chicago,60660 3520,P-8,41.989452,-87.658342
150162990,25,2478,Talcott Elem School,1840 W Ohio St,Chicago,60622 5505,P-8,41.892482,-87.672932
150162990,25,2479,Tanner Elem School,7350 S Evans Ave,Chicago,60619 1990,P-8,41.761273,-87.606847
150162990,25,2480,Taylor Elem School,9912 S Avenue H,Chicago,60617 5597,P-8,41.715028,-87.538833
150162990,25,2484,Thorp  J N Elem School,8914 S Buffalo Ave,Chicago,60617 3416,P-8,41.73355,-87.544526
150162990,25,2486,Thorp  O A Elem Scholastic Acad,6024 W Warwick Ave,Chicago,60634 2554,K-8,41.948644,-87.777178
150162990,25,2487,Tilton Elem School,223 N Keeler Ave,Chicago,60624 2209,P-8,41.884042,-87.730523
150162990,25,2488,Tonti Elem School,5815 S Homan Ave,Chicago,60629 3636,P-5,41.787733,-87.708147
150162990,25,2490,Twain Elem School,5134 S Lotus Ave,Chicago,60638 1630,P-8,41.799467,-87.758981
150162990,25,2491,Vanderpoel Elem Magnet School,9510 S Prospect Ave,Chicago,60643 1296,K-8,41.721031,-87.665673
150162990,25,2492,Lavizzo Elem School,138 W 109th St,Chicago,60628 3433,P-8,41.696337,-87.626413
150162990,25,2494,Volta Elem School,4950 N Avers Ave,Chicago,60625 6011,P-8,41.971161,-87.724479
150162990,25,2497,Wacker Elem School,9746 S Morgan St,Chicago,60643 1541,P-8,41.716759,-87.6481
150162990,25,2498,Wadsworth Elem School,6650 S Ellis Ave,Chicago,60637 4216,P-8,41.774078,-87.601073
150162990,25,2500,Walsh Elem School,2015 S Peoria St,Chicago,60608 3432,P-8,41.855211,-87.648055
150162990,25,2501,Ward  J Elem School,2701 S Shields Ave,Chicago,60616 2624,P-8,41.844171,-87.635466
150162990,25,2502,Warren Elem School,9239 S Jeffery Ave,Chicago,60617 3795,P-8,41.727227,-87.575325
150162990,25,2503,Washington  G Elem School,3611 E 114th St,Chicago,60617 7498,P-8,41.688223,-87.538896
150162990,25,2504,Waters Elem School,4540 N Campbell Ave,Chicago,60625 3006,K-8,41.963819,-87.691351
150162990,25,2505,Webster Elem School,4055 W Arthington St,Chicago,60624 3502,P-8,41.869858,-87.726569
150162990,25,2506,Wentworth Elem School,1340 W 71st St,Chicago,60636 4150,P-8,41.765145,-87.657897
150162990,25,2507,Westcott Elem School,409 W 80th St,Chicago,60620 1135,P-8,41.748801,-87.634602
150162990,25,2510,Pritzker Elem School,2009 W Schiller St,Chicago,60622 1915,P-8,41.906987,-87.677521
150162990,25,2512,Whistler Elem School,11533 S Ada St,Chicago,60643 5198,P-8,41.684305,-87.655355
150162990,25,2513,Whitney Elem School,2815 S Komensky Ave,Chicago,60623 4450,P-8,41.840424,-87.725514
150162990,25,2514,Whittier Elem School,1900 W 23rd St,Chicago,60608 4208,P-8,41.850227,-87.674786
150162990,25,2516,Wildwood Elem School,6950 N Hiawatha Ave,Chicago,60646 1340,K-8,42.007628,-87.778459
150162990,25,2521,Woodson South Elem School,4414 S Evans Ave,Chicago,60653 3519,P-8,41.814509,-87.608458
150162990,25,2525,Young Elem School,1434 N Parkside Ave,Chicago,60651 1106,P-8,41.906366,-87.767163
150162990,25,2542,Yates Elem School,1839 N Richmond St,Chicago,60647 5125,P-8,41.914597,-87.700225
150162990,25,2597,Hernandez Middle School,3510 W 55th St,Chicago,60632 3284,6-8,41.793546,-87.711394
150162990,25,2603,Dirksen Elem School,8601 W Foster Ave,Chicago,60656 2721,P-8,41.973937,-87.841549
150162990,25,2605,Depriest Elem School,139 S Parkside Ave,Chicago,60644 3944,P-8,41.878373,-87.766284
150162990,25,2617,Cuffe Math-Sci Tech Elem Academy,8324 S Racine Ave,Chicago,60620 3118,P-8,41.742767,-87.65368
150162990,25,2618,Foster Park Elem School,8530 S Wood St,Chicago,60620 4734,P-8,41.738797,-87.66815
150162990,25,2620,Hughes L Elem School,240 W 104th St,Chicago,60628 2510,P-8,41.705417,-87.629088
150162990,25,2622,Grissom Elem School,12810 S Escanaba Ave,Chicago,60633 1298,P-8,41.662644,-87.553347
150162990,25,2634,McNair Elem School,4820 W Walton St,Chicago,60651 3209,P-8,41.897887,-87.746655
150162990,25,2636,Hay Elem Community Academy,1018 N Laramie Ave,Chicago,60651 2930,P-8,41.898917,-87.755845
150162990,25,2637,Cullen Elem School,10650 S Eberhart Ave,Chicago,60628 2954,K-8,41.700942,-87.611304
150162990,25,2700,Clark  G R Elem School,1045 S Monitor Ave,Chicago,60644 5434,P-8,41.868351,-87.770399
150162990,25,2703,Lee Elem School,6448 S Tripp Ave,Chicago,60629 5121,P-8,41.775878,-87.728943
150162990,25,2704,Langford A Elem School,6010 S Throop St,Chicago,60636 1816,P-8,41.784746,-87.657212
150162990,25,2706,Salazar Elem Bilingual Center,160 W Wendell St,Chicago,60610 2727,P-8,41.90148,-87.633916
150162990,25,2714,Leland Elem School,512 S Lavergne Ave,Chicago,60644 4948,P-8,41.873889,-87.749328
150162990,25,2724,Robinson Elem School,4225 S Lake Park Ave,Chicago,60653 3064,P-3,41.817856,-87.599365
150162990,25,2726,Hanson Park Elem School,5411 W Fullerton Ave,Chicago,60639 1459,P-8,41.92389,-87.761317
150162990,25,2729,White Elem Career Academy,1136 W 122nd St,Chicago,60643 5542,P-8,41.672379,-87.650344
150162990,25,2737,McDowell Elem School,1419 E 89th St,Chicago,60619 7196,P-5,41.73306,-87.589973
150162990,25,2739,Keller Elem Gifted Magnet School,3020 W 108th St,Chicago,60655 2112,1-8,41.697239,-87.697097
150162990,25,2743,Earhart Elem Opt for Knowl School,1710 E 93rd St,Chicago,60617 3697,K-8,41.726175,-87.582214
150162990,25,2766,Till Elem Math & Science Academy,6543 S Champlain Ave,Chicago,60637 3441,P-8,41.775937,-87.60933
150162990,25,2767,Ward  L Elem School,646 N Lawndale Ave,Chicago,60624 1254,P-8,41.892623,-87.718816
150162990,25,2768,Smith  W Elem School,744 E 103rd St,Chicago,60628 1657,P-8,41.707077,-87.641867
150162990,25,2773,Garvey  M Elem School,10309 S Morgan St,Chicago,60643 3096,P-8,41.706574,-87.647536
150162990,25,2775,Joplin Elem School,7931 S Honore St,Chicago,60620 4560,P-8,41.749748,-87.669333
150162990,25,2783,Cardenas Elem School,2345 S Millard Ave,Chicago,60623 3110,P-3,41.849024,-87.715994
150162990,25,2785,Powell Elem Paideia Comm Academy,7511 S South Shore Dr,Chicago,60649 4305,K-8,41.759361,-87.555768
150162990,25,2799,Curtis Elem School,32 E 115th St,Chicago,60628 5510,P-8,41.685155,-87.624119
150162990,25,2800,Beasley Elem Magnet Academic Ctr,5255 S State St,Chicago,60609 6303,P-8,41.799624,-87.625676
150162990,25,2802,Mays Elem Academy,6656 S Normal Blvd,Chicago,60621 2558,P-8,41.773424,-87.636976
150162990,25,2804,Metcalfe Elem Community Academy,12339 S Normal Ave,Chicago,60628 6413,P-8,41.669935,-87.634286
150162990,25,2805,Decatur Classical Elem School,7030 N Sacramento Ave,Chicago,60645 2848,K-6,42.011183,-87.704619
150162990,25,2806,Kanoon Elem Magnet School,2233 S Kedzie Ave,Chicago,60623 3317,P-8,41.851123,-87.705083
150162990,25,2807,Randolph Elem School,7316 S Hoyne Ave,Chicago,60636 3755,P-8,41.762139,-87.67604
150162990,25,2809,Poe Elem Classical School,10538 S Langley Ave,Chicago,60628 3092,K-6,41.702491,-87.606456
150162990,25,2811,Gunsaulus Elem Scholastic Academy,4420 S Sacramento Ave,Chicago,60632 2509,P-8,41.813278,-87.699414
150162990,25,2823,Ninos Heroes Elem Academic Ctr,8344 S Commercial Ave,Chicago,60617 2145,P-8,41.743231,-87.551856
150162990,25,2825,De Diego Elem Community Academy,1313 N Claremont Ave,Chicago,60622 2910,P-8,41.905063,-87.685709
150162990,25,2826,Turner-Drew Elem Language Academy,9300 S Princeton Ave,Chicago,60620 1514,K-8,41.72712,-87.630029
150162990,25,2828,Sabin Elem Magnet School,2216 W Hirsch St,Chicago,60622 1837,K-8,41.906885,-87.68292
150162990,25,2829,Saucedo Elem Scholastic Academy,2850 W 24th Blvd,Chicago,60623 3508,P-8,41.848025,-87.696174
150162990,25,2837,Daley Elem Academy,5024 S Wolcott Ave,Chicago,60609 4856,P-8,41.802626,-87.672229
150162990,25,2838,Madero Middle School,3202 W 28th St,Chicago,60623 4708,6-8,41.840715,-87.70554
150162990,25,2842,Orozco Elem Fine Arts & Sciences,1940 W 18th St,Chicago,60608 1903,P-8,41.857829,-87.674422
150162990,25,2844,Morton Elem Career Academy,431 N Troy St,Chicago,60612 1713,P-8,41.889992,-87.705151
150162990,25,2850,Albany Park Multicultural Elem,4929 N Sawyer Ave,Chicago,60625 5008,7-8,41.970781,-87.709611
150162990,25,2855,South Loop Elem School,1212 S Plymouth Ct,Chicago,60605 2718,P-8,41.867029,-87.628656
150162990,25,2856,Lenart Elem Regional Gifted Ctr,8101 S La Salle St,Chicago,60620 1223,P-8,41.747387,-87.628152
150162990,25,2862,Casals Elem School,3501 W Potomac Ave,Chicago,60651 2231,P-8,41.904735,-87.714177
150162990,25,2864,Perez Elem School,1241 W 19th St,Chicago,60608 3200,P-8,41.856257,-87.658206
150162990,25,2867,Ruiz Elem School,2410 S Leavitt St,Chicago,60608 4032,P-8,41.84815,-87.680786
150162990,25,2870,Brighton Park Elem School,3825 S Washtenaw Ave,Chicago,60632 1633,P-8,41.824116,-87.692045
150162990,25,2873,Evergreen Academy Elem School,3537 S Paulina St,Chicago,60609 1229,6-8,41.829645,-87.667784
150162990,25,2876,Carson Elem School,5516 S Maplewood Ave,Chicago,60629 1023,P-8,41.793502,-87.687847
150162990,25,2877,McAuliffe Elem School,1841 N Springfield Ave,Chicago,60647 4600,P-8,41.91434,-87.723872
150162990,25,2878,Galileo Elem Math & Sci Schol Acd,820 S Carpenter St,Chicago,60607 4237,K-8,41.871366,-87.653408
150162990,25,2881,Logandale Middle School,3212 W George St,Chicago,60618 7529,P-8,41.934036,-87.707989
150162990,25,2882,Marshall Middle School,3900 N Lawndale Ave,Chicago,60618 3108,7-8,41.952084,-87.720208
150162990,25,2886,Chavez Elem Multicultural Acad Ct,4747 S Marshfield Ave,Chicago,60609 4159,P-8,41.807732,-87.666015
150162990,25,2889,Jordan Elem Community School,7414 N Wolcott Ave,Chicago,60626 1519,P-8,42.017268,-87.677799
150162990,25,2892,Kellman Corporate Community Elem,3030 W Arthington St,Chicago,60612 3903,P-8,41.870239,-87.701581
150162990,25,2893,Finkl Elem School,2332 S Western Ave,Chicago,60608 3818,P-8,41.849603,-87.685721
150162990,25,2895,Ariel Elem Community Academy,1119 E 46th St,Chicago,60653 4403,P-8,41.811289,-87.598949
150162990,25,2896,Little Village Elem School,2620 S Lawndale Ave,Chicago,60623 4519,P-8,41.843973,-87.717369
150162990,25,2897,Zapata Elem Academy,2728 S Kostner Ave,Chicago,60623 4218,P-8,41.842417,-87.734391
150162990,25,2898,Ortiz De Dominguez Elem School,3000 S Lawndale Ave,Chicago,60623 4524,P-2,41.838697,-87.717081
150162990,25,2900,Lara Elem Academy,4619 S Wolcott Ave,Chicago,60609 3855,P-8,41.810023,-87.672147
150162990,25,2901,Telpochcalli Elem School,2832 W 24th Blvd,Chicago,60623 3524,P-8,41.84803,-87.695854
150162990,25,2902,Wells Preparatory Elem Academy,249 E 37th St,Chicago,60653 1001,P-8,41.827281,-87.620152
150162990,25,2903,Woodlawn Elem Community School,6657 S Kimbark Ave,Chicago,60637 4481,P-6,41.77403,-87.594363
150162990,25,2904,Christopher Elem School,5042 S Artesian Ave,Chicago,60632 1414,K-8,41.802174,-87.685661
150162990,25,2908,West Park Elem Academy,1425 N Tripp Ave,Chicago,60651 1829,P-8,41.908397,-87.732452
150162990,25,2912,Marine Leadership Academy - Ames,1920 N Hamlin Ave,Chicago,60647 3411,7-12,41.916818,-87.721802
150162990,25,2913,Fairfield Elem Academy,6201 S Fairfield Ave,Chicago,60629 2309,P-8,41.781107,-87.692225
150162990,25,2914,Sandoval Elem School,5534 S Saint Louis Ave,Chicago,60629 3810,P-5,41.711376,-87.708854
150162990,25,2915,Northwest Middle School,5252 W Palmer St,Chicago,60639 3047,6-8,41.920655,-87.75229
150162990,25,2916,Hampton Elem Fine & Perf Arts Sch,3434 W 77th St,Chicago,60652 1453,K-8,41.753211,-87.709203
150162990,25,2918,Colemon J Elem Academy,1441 W 119th St,Chicago,60643 5094,P-8,41.677418,-87.659379
150162990,25,2919,Columbia Explorers Elem Academy,4520 S Kedzie Ave,Chicago,60632 2904,P-8,41.81133,-87.70425
150162990,25,2920,Chicago Academy Elem School,3400 N Austin Ave,Chicago,60634 4229,P-8,41.942262,-87.776356
150162990,25,2921,Courtenay Elem Language Arts Ctr,4420 N Beacon St,Chicago,60640 5732,P-8,41.962034,-87.663888
150162990,25,2922,Ashburn Community Elem School,8300 S Saint Louis Ave,Chicago,60652 3224,P-8,41.711376,-87.708854
150162990,25,2923,Belmont-Cragin Elem School,5252 W Palmer St,Chicago,60639 3047,P-8,41.920655,-87.75229
150162990,25,2924,National Teachers Elem Academy,55 W Cermak Rd,Chicago,60616 2001,P-8,41.852775,-87.625103
150162990,25,2926,Talman Elem School,5450 S Talman Ave,Chicago,60632 1520,P-8,41.79465,-87.690322
150162990,25,2927,Dodge Elem School,431 N Troy St,Chicago,60612 1713,P-8,41.889992,-87.705151
150162990,25,2930,New Field Elem School,1707 W Morse Ave,Chicago,60626 3203,P-3,42.007645,-87.672412
150162990,25,2933,Durkin Park Elem School,8445 S Kolin Ave,Chicago,60652 3131,P-8,41.739383,-87.729937
150162990,25,2934,Calmeca Acad Elem School,3456 W 38th St,Chicago,60632 3304,P-8,41.824459,-87.710713
150162990,25,2935,North River Elem School,4416 N Troy St,Chicago,60625 4520,P-8,41.96152,-87.707183
150162990,25,2936,Claremont Academy Elem School,2300 W 64th St,Chicago,60636 2458,P-8,41.777278,-87.681021
150162990,25,2937,Doolittle Elem School,535 E 35th St,Chicago,60616 4111,P-8,41.830984,-87.613633
150162990,25,2941,Suder Montessori Elem Magnet Schl,2022 W Washington Blvd,Chicago,60612 2429,P-8,41.883284,-87.677347
150162990,25,2943,Tarkington Elem School,3330 W 71st St,Chicago,60629 3503,P-8,41.764485,-87.705628
150162990,25,2945,Frazier Perspectives Magnet ES,4027 W Grenshaw St,Chicago,60624 3930,K-8,41.866922,-87.725818
150162990,25,2949,Disney II Elem School,3815 N Kedvale Ave,Chicago,60641 3113,P-6,41.950254,-87.730595
150162990,25,2951,Plato Learning Acad  Elem School,5545 W Harrison St,Chicago,60644 5367,K-8,41.872698,-87.762819
150162990,25,2953,Edison Park Elem School,6220 N Olcott Ave,Chicago,60631 1815,P-8,41.994202,-87.813812
150162990,25,2954,Davis M Magnet Elem School,6740 S Paulina St,Chicago,60636 3307,K-8,41.771436,-87.666577
150162990,25,2955,LaSalle II Lang Acad Elem Sch,1148 N Honore St,Chicago,60622 3705,P-8,41.902576,-87.673726
150162990,25,2958,Prieto Math-Science Elem Sch,2231 N Central Ave,Chicago,60639 2956,P-8,41.923374,-87.765973
150162990,25,2959,Skinner North Elem Sch,640 W Scott St,Chicago,60610 1093,K-8,41.905172,-87.644902
150162990,25,2960,South Shore Fine Arts Elem Sch,1415 E 70th St,Chicago,60637 4879,P-8,41.767687,-87.590495
150162990,25,2961,Hope Inst Learning Acad Elem School,1628 W Washington Blvd,Chicago,60612 2613,K-5,41.883436,-87.667584
150162990,25,2963,Camras Elem School,3000 N Mango Ave,Chicago,60634 5216,P-8,41.935027,-87.770015
150162990,25,2964,Garcia Lorca Elem School,3231 N Springfield Ave,Chicago,60618 5109,P-8,41.940337,-87.724778
150162990,25,2965,West Ridge Elem School,6700 N Whipple St,Chicago,60645 4123,P-8,42.003054,-87.705806
150162990,25,2966,Azuela Elem School,4707 W Marquette Rd,Chicago,60629 5641,P-8,41.771013,-87.739754
150162990,25,2967,STEM Magnet Academy Elem,1522 W Fillmore St,Chicago,60607 4614,K-7,41.868653,-87.664362
150162990,25,2968,Shields Middle School,2611 W 48th St,Chicago,60632 1402,5-8,41.806421,-87.689781
150162990,25,3075,Jefferson Alt High School,1100 S Hamilton Ave,Chicago,60612 4207,6-12,41.867502,-87.680448
150162990,25,3116,Montefiore Special Elem School,1310 S Ashland Ave,Chicago,60608 1345,4-8,41.864704,-87.666483
150162990,25,3600,York Alternative High School,2700 S California Ave,Chicago,60608 5108,9-12,41.841161,-87.695278
150162990,25,3715,Graham  R Training Center,2347 S Wabash Ave,Chicago,60616 2111,9-12,41.850222,-87.625291
150162990,25,3732,Simpson Acad HS for Young Women,1321 S Paulina St,Chicago,60608 1221,6-12,41.86437,-87.668682
150162990,25,3735,Rudolph Elem Learning Center,110 N Paulina St,Chicago,60612 2600,P-5,41.883408,-87.669358
150162990,25,3743,Northside Learning Center,3730 W Bryn Mawr Ave,Chicago,60659 3134,9-12,41.983041,-87.722106
150162990,25,3753,Vaughn Occupational High School,4355 N Linder Ave,Chicago,60641 1322,9-12,41.959926,-87.764609
150162990,25,3760,Beard Elem School,6445 W Strong St,Chicago,60656 4011,P-3,41.97035,-87.790405
150162990,25,3761,Blair Early Childhood Center,6751 W 63rd Pl,Chicago,60638 4829,P-2,41.7765,-87.789609
150162990,25,3762,Stock Early Childhood Center,7507 W Birchwood Ave,Chicago,60631 4322,P,42.016823,-87.814181
150162990,25,3765,Southside Occupational Acad HS,7342 S Hoyne Ave,Chicago,60636 3755,11-12,41.762048,-87.675888
150162990,25,3777,Camelot Safe Academy School,7877 S Coles Ave,Chicago,60649 4817,4-11,41.752834,-87.550972
150162990,25,3781,Vick Early Childhood & Family Ctr,2554 W 113th St,Chicago,60655 1430,P,41.688264,-87.685138
