"Region-2
County-3
District-4",Type,School,FacilityName,Address,City,Zip,GradeServed,lat,lng
150162990,25,3794,Pathways in Education HS,3270 W 87th St,Chicago,60652 3768,9-12,41.735181,-87.711744
150162990,25,3796,Excel Academy - Englewood HS,7141 S Morgan St,Chicago,60621 5000,9-12,41.764403,-87.649099
150162990,25,3797,Magic Johnson Academy HS,3222 W Roosevelt Rd,Chicago,60624 4332,9-12,41.866543,-87.706443
150162990,25,3799,Winnie Mandela High School,7847 S Jeffery Blvd,Chicago,60649 5028,9-12,41.752302,-87.575852
150162990,25,3800,Ombudsman Chicago HS,7500 N Harlem Ave,Chicago,60631 4400,9-12,42.0173,-87.806572
150162990,25,3804,Little Black Pearl Arts Acad HS,1060 E 47th St,Chicago,60653 3600,9-12,41.809752,-87.600466
150162990,25,3805,Excel Academy - Woodlawn HS,6145 S Ingleside Ave,Chicago,60637 2696,9,41.783405,-87.602604
150162990,25,3806,Excel Academy - Southwest HS,7014 S Washtenaw Ave,Chicago,60629,10,41.766135,-87.690774
150162990,25,3807,Camelot Safe Academy - Garfield Park,241 N Kolmar,Chicago,60624,6-12,41.884122,-87.739059
150169000,25,201C,Horizon Science Acad-McKinley Park,2245 W Pershing Rd,Chicago,60609 2211,K-10,41.822853,-87.683517
150169010,25,201C,Horizon Science Acad-Belmont,5035 W North Ave,Chicago,60639 4565,K-7,41.909394,-87.752272
